date,home_team,away_team,team,scorer,minute,own_goal,penalty
2021-06-15,Japan,Kyrgyzstan,Kyrgyzstan,Mirlan Murzaev,45,False,True
2021-06-15,Japan,Kyrgyzstan,Japan,Sho Sasaki,72,False,False
2021-06-15,Japan,Kyrgyzstan,Japan,Takuma Asano,77,False,False
2021-06-15,Kuwait,Taiwan,Kuwait,Yousef Nasser,14,False,False
2021-06-15,Kuwait,Taiwan,Taiwan,Wu Chun-ching,51,False,False
2021-06-15,Kuwait,Taiwan,Kuwait,Yousef Nasser,71,False,False
2021-06-15,Palestine,Yemen,Palestine,Oday Dabbagh,43,False,False
2021-06-15,Palestine,Yemen,Palestine,Yaser Hamed,45,False,False
2021-06-15,Palestine,Yemen,Palestine,Oday Dabbagh,84,False,False
2021-06-15,Philippines,Maldives,Philippines,Ángel Guirado,19,False,False
2021-06-15,Philippines,Maldives,Maldives,Ali Fasir,25,False,False
2021-06-15,Saudi Arabia,Uzbekistan,Saudi Arabia,Salman Al-Faraj,25,False,False
2021-06-15,Saudi Arabia,Uzbekistan,Saudi Arabia,Salman Al-Faraj,33,False,False
2021-06-15,Saudi Arabia,Uzbekistan,Saudi Arabia,Ali Al-Hassan,52,False,False
2021-06-15,Tajikistan,Myanmar,Tajikistan,Komron Tursunov,34,False,False
2021-06-15,Tajikistan,Myanmar,Tajikistan,Manuchekhr Dzhalilov,53,False,False
2021-06-15,Tajikistan,Myanmar,Tajikistan,Sheriddin Boboev,78,False,False
2021-06-15,Tajikistan,Myanmar,Tajikistan,Shahrom Samiev,87,False,False
2021-06-15,Thailand,Malaysia,Malaysia,Safawi Rasid,52,False,True
2021-06-15,United Arab Emirates,Vietnam,United Arab Emirates,Ali Salmeen,32,False,False
2021-06-15,United Arab Emirates,Vietnam,United Arab Emirates,Ali Mabkhout,40,False,True
2021-06-15,United Arab Emirates,Vietnam,United Arab Emirates,Mahmoud Khamees,50,False,False
2021-06-15,United Arab Emirates,Vietnam,Vietnam,Nguy?n Ti?n Linh,85,False,False
2021-06-15,United Arab Emirates,Vietnam,Vietnam,Tr?n Minh Vuong,90,False,False
2021-06-16,Italy,Switzerland,Italy,Manuel Locatelli,26,False,False
2021-06-16,Italy,Switzerland,Italy,Manuel Locatelli,52,False,False
2021-06-16,Italy,Switzerland,Italy,Ciro Immobile,89,False,False
2021-06-16,Russia,Finland,Russia,Aleksei Miranchuk,45,False,False
2021-06-16,Turkey,Wales,Wales,Aaron Ramsey,42,False,False
2021-06-16,Turkey,Wales,Wales,Connor Roberts,90,False,False
2021-06-17,Brazil,Peru,Brazil,Alex Sandro,12,False,False
2021-06-17,Brazil,Peru,Brazil,Neymar,68,False,False
2021-06-17,Brazil,Peru,Brazil,Éverton Ribeiro,89,False,False
2021-06-17,Brazil,Peru,Brazil,Richarlison,90,False,False
2021-06-17,Denmark,Belgium,Denmark,Yussuf Poulsen,2,False,False
2021-06-17,Denmark,Belgium,Belgium,Thorgan Hazard,55,False,False
2021-06-17,Denmark,Belgium,Belgium,Kevin De Bruyne,70,False,False
2021-06-17,Netherlands,Austria,Netherlands,Memphis Depay,11,False,True
2021-06-17,Netherlands,Austria,Netherlands,Denzel Dumfries,67,False,False
2021-06-17,Ukraine,North Macedonia,Ukraine,Andriy Yarmolenko,29,False,False
2021-06-17,Ukraine,North Macedonia,Ukraine,Roman Yaremchuk,34,False,False
2021-06-17,Ukraine,North Macedonia,North Macedonia,Ezgjan Alioski,57,False,False
2021-06-18,Argentina,Uruguay,Argentina,Guido Rodríguez,13,False,False
2021-06-18,Chile,Bolivia,Chile,Ben Brereton Díaz,10,False,False
2021-06-18,Croatia,Czech Republic,Czech Republic,Patrik Schick,37,False,True
2021-06-18,Croatia,Czech Republic,Croatia,Ivan Periic,47,False,False
2021-06-18,Sweden,Slovakia,Sweden,Emil Forsberg,77,False,True
2021-06-19,Germany,Portugal,Portugal,Cristiano Ronaldo,15,False,False
2021-06-19,Germany,Portugal,Germany,Rúben Dias,35,True,False
2021-06-19,Germany,Portugal,Germany,Raphaël Guerreiro,39,True,False
2021-06-19,Germany,Portugal,Germany,Kai Havertz,51,False,False
2021-06-19,Germany,Portugal,Germany,Robin Gosens,60,False,False
2021-06-19,Germany,Portugal,Portugal,Diogo Jota,67,False,False
2021-06-19,Hungary,France,Hungary,Attila Fiola,45,False,False
2021-06-19,Hungary,France,France,Antoine Griezmann,66,False,False
2021-06-19,Spain,Poland,Spain,Álvaro Morata,25,False,False
2021-06-19,Spain,Poland,Poland,Robert Lewandowski,54,False,False
2021-06-20,Colombia,Peru,Peru,Sergio Peña,17,False,False
2021-06-20,Colombia,Peru,Colombia,Miguel Borja,53,False,True
2021-06-20,Colombia,Peru,Peru,Yerry Mina,64,True,False
2021-06-20,Italy,Wales,Italy,Matteo Pessina,39,False,False
2021-06-20,Switzerland,Turkey,Switzerland,Haris Seferovic,6,False,False
2021-06-20,Switzerland,Turkey,Switzerland,Xherdan Shaqiri,26,False,False
2021-06-20,Switzerland,Turkey,Turkey,Irfan Kahveci,62,False,False
2021-06-20,Switzerland,Turkey,Switzerland,Xherdan Shaqiri,68,False,False
2021-06-20,Venezuela,Ecuador,Ecuador,Ayrton Preciado,39,False,False
2021-06-20,Venezuela,Ecuador,Venezuela,Edson Castillo,51,False,False
2021-06-20,Venezuela,Ecuador,Ecuador,Gonzalo Plata,71,False,False
2021-06-20,Venezuela,Ecuador,Venezuela,Ronald Hernández,90,False,False
2021-06-21,Argentina,Paraguay,Argentina,Papu Gómez,10,False,False
2021-06-21,Denmark,Russia,Denmark,Mikkel Damsgaard,38,False,False
2021-06-21,Denmark,Russia,Denmark,Yussuf Poulsen,59,False,False
2021-06-21,Denmark,Russia,Russia,Artem Dzyuba,70,False,True
2021-06-21,Denmark,Russia,Denmark,Andreas Christensen,79,False,False
2021-06-21,Denmark,Russia,Denmark,Joakim Mæhle,82,False,False
2021-06-21,Finland,Belgium,Belgium,Luká Hrádecký,74,True,False
2021-06-21,Finland,Belgium,Belgium,Romelu Lukaku,81,False,False
2021-06-21,Netherlands,North Macedonia,Netherlands,Memphis Depay,24,False,False
2021-06-21,Netherlands,North Macedonia,Netherlands,Georginio Wijnaldum,50,False,False
2021-06-21,Netherlands,North Macedonia,Netherlands,Georginio Wijnaldum,58,False,False
2021-06-21,Ukraine,Austria,Austria,Christoph Baumgartner,21,False,False
2021-06-21,Uruguay,Chile,Chile,Eduardo Vargas,26,False,False
2021-06-21,Uruguay,Chile,Uruguay,Luis Suárez,66,False,False
2021-06-22,England,Czech Republic,England,Raheem Sterling,12,False,False
2021-06-22,Scotland,Croatia,Croatia,Nikola Vlaic,17,False,False
2021-06-22,Scotland,Croatia,Scotland,Callum McGregor,42,False,False
2021-06-22,Scotland,Croatia,Croatia,Luka Modric,62,False,False
2021-06-22,Scotland,Croatia,Croatia,Ivan Periic,77,False,False
2021-06-23,Brazil,Colombia,Colombia,Luis Díaz,10,False,False
2021-06-23,Brazil,Colombia,Brazil,Roberto Firmino,78,False,False
2021-06-23,Brazil,Colombia,Brazil,Casemiro,90,False,False
2021-06-23,Ecuador,Peru,Ecuador,Renato Tapia,23,True,False
2021-06-23,Ecuador,Peru,Ecuador,Ayrton Preciado,45,False,False
2021-06-23,Ecuador,Peru,Peru,Gianluca Lapadula,49,False,False
2021-06-23,Ecuador,Peru,Peru,André Carrillo,54,False,False
2021-06-23,Germany,Hungary,Hungary,Ádám Szalai,11,False,False
2021-06-23,Germany,Hungary,Germany,Kai Havertz,66,False,False
2021-06-23,Germany,Hungary,Hungary,András Schäfer,68,False,False
2021-06-23,Germany,Hungary,Germany,Leon Goretzka,84,False,False
2021-06-23,Portugal,France,Portugal,Cristiano Ronaldo,31,False,True
2021-06-23,Portugal,France,France,Karim Benzema,45,False,True
2021-06-23,Portugal,France,France,Karim Benzema,47,False,False
2021-06-23,Portugal,France,Portugal,Cristiano Ronaldo,60,False,True
2021-06-23,Spain,Slovakia,Spain,Martin Dúbravka,30,True,False
2021-06-23,Spain,Slovakia,Spain,Aymeric Laporte,45,False,False
2021-06-23,Spain,Slovakia,Spain,Pablo Sarabia,56,False,False
2021-06-23,Spain,Slovakia,Spain,Ferran Torres,67,False,False
2021-06-23,Spain,Slovakia,Spain,Juraj Kucka,71,True,False
2021-06-23,Sweden,Poland,Sweden,Emil Forsberg,2,False,False
2021-06-23,Sweden,Poland,Sweden,Emil Forsberg,59,False,False
2021-06-23,Sweden,Poland,Poland,Robert Lewandowski,61,False,False
2021-06-23,Sweden,Poland,Poland,Robert Lewandowski,84,False,False
2021-06-23,Sweden,Poland,Sweden,Viktor Claesson,90,False,False
2021-06-24,Bolivia,Uruguay,Uruguay,Jairo Quinteros,40,True,False
2021-06-24,Bolivia,Uruguay,Uruguay,Edinson Cavani,79,False,False
2021-06-24,Chile,Paraguay,Paraguay,Braian Samudio,33,False,False
2021-06-24,Chile,Paraguay,Paraguay,Miguel Almirón,58,False,True
2021-06-26,Italy,Austria,Italy,Federico Chiesa,95,False,False
2021-06-26,Italy,Austria,Italy,Matteo Pessina,105,False,False
2021-06-26,Italy,Austria,Austria,Saa Kalajdic,114,False,False
2021-06-26,Wales,Denmark,Denmark,Kasper Dolberg,27,False,False
2021-06-26,Wales,Denmark,Denmark,Kasper Dolberg,48,False,False
2021-06-26,Wales,Denmark,Denmark,Joakim Mæhle,88,False,False
2021-06-26,Wales,Denmark,Denmark,Martin Braithwaite,90,False,False
2021-06-27,Belgium,Portugal,Belgium,Thorgan Hazard,42,False,False
2021-06-27,Brazil,Ecuador,Brazil,Éder Militão,37,False,False
2021-06-27,Brazil,Ecuador,Ecuador,Ángel Mena,53,False,False
2021-06-27,Netherlands,Czech Republic,Czech Republic,Tomá Hole,68,False,False
2021-06-27,Netherlands,Czech Republic,Czech Republic,Patrik Schick,80,False,False
2021-06-27,Venezuela,Peru,Peru,André Carrillo,48,False,False
2021-06-28,Argentina,Bolivia,Argentina,Papu Gómez,6,False,False
2021-06-28,Argentina,Bolivia,Argentina,Lionel Messi,33,False,True
2021-06-28,Argentina,Bolivia,Argentina,Lionel Messi,42,False,False
2021-06-28,Argentina,Bolivia,Bolivia,Erwin Saavedra,60,False,False
2021-06-28,Argentina,Bolivia,Argentina,Lautaro Martínez,65,False,False
2021-06-28,Croatia,Spain,Croatia,Pedri,20,True,False
2021-06-28,Croatia,Spain,Spain,Pablo Sarabia,38,False,False
2021-06-28,Croatia,Spain,Spain,César Azpilicueta,57,False,False
2021-06-28,Croatia,Spain,Spain,Ferran Torres,77,False,False
2021-06-28,Croatia,Spain,Croatia,Mislav Oric,85,False,False
2021-06-28,Croatia,Spain,Croatia,Mario Paalic,90,False,False
2021-06-28,Croatia,Spain,Spain,Álvaro Morata,100,False,False
2021-06-28,Croatia,Spain,Spain,Mikel Oyarzabal,103,False,False
2021-06-28,France,Switzerland,Switzerland,Haris Seferovic,15,False,False
2021-06-28,France,Switzerland,France,Karim Benzema,57,False,False
2021-06-28,France,Switzerland,France,Karim Benzema,59,False,False
2021-06-28,France,Switzerland,France,Paul Pogba,75,False,False
2021-06-28,France,Switzerland,Switzerland,Haris Seferovic,81,False,False
2021-06-28,France,Switzerland,Switzerland,Mario Gavranovic,90,False,False
2021-06-28,Uruguay,Paraguay,Uruguay,Edinson Cavani,21,False,True
2021-06-29,England,Germany,England,Raheem Sterling,75,False,False
2021-06-29,England,Germany,England,Harry Kane,86,False,False
2021-06-29,Sweden,Ukraine,Ukraine,Oleksandr Zinchenko,27,False,False
2021-06-29,Sweden,Ukraine,Sweden,Emil Forsberg,43,False,False
2021-06-29,Sweden,Ukraine,Ukraine,Artem Dovbyk,120,False,False
2021-07-02,Belgium,Italy,Italy,Nicolò Barella,31,False,False
2021-07-02,Belgium,Italy,Italy,Lorenzo Insigne,44,False,False
2021-07-02,Belgium,Italy,Belgium,Romelu Lukaku,45,False,True
2021-07-02,Brazil,Chile,Brazil,Lucas Paquetá,46,False,False
2021-07-02,Peru,Paraguay,Paraguay,Gustavo Gómez,11,False,False
2021-07-02,Peru,Paraguay,Peru,Gustavo Gómez,21,True,False
2021-07-02,Peru,Paraguay,Peru,Gianluca Lapadula,40,False,False
2021-07-02,Peru,Paraguay,Paraguay,Júnior Alonso,54,False,False
2021-07-02,Peru,Paraguay,Peru,Yoshimar Yotún,80,False,False
2021-07-02,Peru,Paraguay,Paraguay,Gabriel Ávalos,90,False,False
2021-07-02,Switzerland,Spain,Spain,Denis Zakaria,8,True,False
2021-07-02,Switzerland,Spain,Switzerland,Xherdan Shaqiri,68,False,False
2021-07-03,Argentina,Ecuador,Argentina,Rodrigo De Paul,40,False,False
2021-07-03,Argentina,Ecuador,Argentina,Lautaro Martínez,84,False,False
2021-07-03,Argentina,Ecuador,Argentina,Lionel Messi,90,False,False
2021-07-03,Czech Republic,Denmark,Denmark,Thomas Delaney,5,False,False
2021-07-03,Czech Republic,Denmark,Denmark,Kasper Dolberg,42,False,False
2021-07-03,Czech Republic,Denmark,Czech Republic,Patrik Schick,49,False,False
2021-07-03,Ukraine,England,England,Harry Kane,4,False,False
2021-07-03,Ukraine,England,England,Harry Maguire,46,False,False
2021-07-03,Ukraine,England,England,Harry Kane,50,False,False
2021-07-03,Ukraine,England,England,Jordan Henderson,63,False,False
2021-07-05,Brazil,Peru,Brazil,Lucas Paquetá,35,False,False
2021-07-06,Argentina,Colombia,Argentina,Lautaro Martínez,7,False,False
2021-07-06,Argentina,Colombia,Colombia,Luis Díaz,61,False,False
2021-07-06,Italy,Spain,Italy,Federico Chiesa,60,False,False
2021-07-06,Italy,Spain,Spain,Álvaro Morata,80,False,False
2021-07-07,England,Denmark,Denmark,Mikkel Damsgaard,30,False,False
2021-07-07,England,Denmark,England,Simon Kjær,39,True,False
2021-07-07,England,Denmark,England,Harry Kane,104,False,False
2021-07-09,Peru,Colombia,Peru,Yoshimar Yotún,45,False,False
2021-07-09,Peru,Colombia,Colombia,Juan Cuadrado,49,False,False
2021-07-09,Peru,Colombia,Colombia,Luis Díaz,66,False,False
2021-07-09,Peru,Colombia,Peru,Gianluca Lapadula,82,False,False
2021-07-09,Peru,Colombia,Colombia,Luis Díaz,90,False,False
2021-07-10,Brazil,Argentina,Argentina,Ángel Di María,22,False,False
2021-07-11,Canada,Martinique,Martinique,Emmanuel Rivière,10,False,False
2021-07-11,Canada,Martinique,Canada,Cyle Larin,16,False,False
2021-07-11,Canada,Martinique,Canada,Jonathan Osorio,20,False,False
2021-07-11,Canada,Martinique,Canada,Stephen Eustáquio,26,False,False
2021-07-11,Canada,Martinique,Canada,Theo Corbeanu,89,False,False
2021-07-11,El Salvador,Guatemala,El Salvador,Alex Roldan,81,False,False
2021-07-11,El Salvador,Guatemala,El Salvador,Joaquín Rivas,90,False,False
2021-07-11,England,Italy,England,Luke Shaw,2,False,False
2021-07-11,England,Italy,Italy,Leonardo Bonucci,67,False,False
2021-07-11,United States,Haiti,United States,Sam Vines,8,False,False
2021-07-12,Costa Rica,Guadeloupe,Costa Rica,Joel Campbell,6,False,False
2021-07-12,Costa Rica,Guadeloupe,Costa Rica,Ariel Lassiter,21,False,False
2021-07-12,Costa Rica,Guadeloupe,Guadeloupe,Raphaël Mirval,45,False,False
2021-07-12,Costa Rica,Guadeloupe,Costa Rica,Celso Borges,70,False,False
2021-07-12,Jamaica,Suriname,Jamaica,Shamar Nicholson,6,False,False
2021-07-12,Jamaica,Suriname,Jamaica,Bobby Decordova-Reid,26,False,False
2021-07-13,Honduras,Grenada,Honduras,Jerry Bengtson,28,False,False
2021-07-13,Honduras,Grenada,Honduras,Edwin Solano,52,False,False
2021-07-13,Honduras,Grenada,Honduras,Johnny Leverón,86,False,False
2021-07-13,Honduras,Grenada,Honduras,Romell Quioto,88,False,False
2021-07-13,Qatar,Panama,Qatar,Akram Afif,48,False,False
2021-07-13,Qatar,Panama,Panama,Rolando Blackburn,51,False,False
2021-07-13,Qatar,Panama,Qatar,Almoez Ali,53,False,False
2021-07-13,Qatar,Panama,Panama,Rolando Blackburn,58,False,False
2021-07-13,Qatar,Panama,Qatar,Hassan Al-Haydos,63,False,True
2021-07-13,Qatar,Panama,Panama,Eric Davis,79,False,True
2021-07-14,Guatemala,Mexico,Mexico,Rogelio Funes Mori,29,False,False
2021-07-14,Guatemala,Mexico,Mexico,Rogelio Funes Mori,55,False,False
2021-07-14,Guatemala,Mexico,Mexico,Orbelín Pineda,79,False,False
2021-07-14,Trinidad and Tobago,El Salvador,El Salvador,Jairo Henríquez,30,False,False
2021-07-14,Trinidad and Tobago,El Salvador,El Salvador,Walmer Martinez,90,False,False
2021-07-15,Haiti,Canada,Canada,Stephen Eustáquio,5,False,False
2021-07-15,Haiti,Canada,Canada,Cyle Larin,51,False,False
2021-07-15,Haiti,Canada,Haiti,Stéphane Lambese,56,False,False
2021-07-15,Haiti,Canada,Canada,Cyle Larin,74,False,True
2021-07-15,Haiti,Canada,Canada,Junior Hoilett,79,False,True
2021-07-15,United States,Martinique,United States,Daryl Dike,14,False,False
2021-07-15,United States,Martinique,United States,Samuel Camille,23,True,False
2021-07-15,United States,Martinique,United States,Miles Robinson,50,False,False
2021-07-15,United States,Martinique,United States,Daryl Dike,59,False,False
2021-07-15,United States,Martinique,Martinique,Emmanuel Rivière,64,False,True
2021-07-15,United States,Martinique,United States,Gyasi Zardes,70,False,False
2021-07-15,United States,Martinique,United States,Nicholas Gioacchini,90,False,False
2021-07-16,Guadeloupe,Jamaica,Guadeloupe,Dimitri Ramothe,4,False,False
2021-07-16,Guadeloupe,Jamaica,Jamaica,Cory Burke,14,False,False
2021-07-16,Guadeloupe,Jamaica,Jamaica,Junior Flemmings,87,False,False
2021-07-16,Suriname,Costa Rica,Suriname,Gleofilo Vlijter,52,False,False
2021-07-16,Suriname,Costa Rica,Costa Rica,Joel Campbell,58,False,False
2021-07-16,Suriname,Costa Rica,Costa Rica,Celso Borges,59,False,False
2021-07-17,Grenada,Qatar,Qatar,Abdulaziz Hatem,11,False,False
2021-07-17,Grenada,Qatar,Qatar,Akram Afif,22,False,False
2021-07-17,Grenada,Qatar,Qatar,Mohammed Muntari,36,False,False
2021-07-17,Grenada,Qatar,Qatar,Almoez Ali,46,False,False
2021-07-17,Panama,Honduras,Honduras,Romell Quioto,22,False,False
2021-07-17,Panama,Honduras,Panama,Eric Davis,32,False,True
2021-07-17,Panama,Honduras,Panama,César Yanis,45,False,False
2021-07-17,Panama,Honduras,Honduras,Alexander López,61,False,False
2021-07-17,Panama,Honduras,Honduras,Romell Quioto,65,False,False
2021-07-18,Guatemala,Trinidad and Tobago,Trinidad and Tobago,Reon Moore,12,False,False
2021-07-18,Guatemala,Trinidad and Tobago,Guatemala,Gerardo Gordillo,78,False,False
2021-07-18,Martinique,Haiti,Haiti,Carnejy Antoine,3,False,False
2021-07-18,Martinique,Haiti,Martinique,Kévin Fortuné,53,False,False
2021-07-18,Martinique,Haiti,Haiti,Ricardo Adé,61,False,False
2021-07-18,Mexico,El Salvador,Mexico,Luis Alfonso Rodríguez,26,False,False
2021-07-18,United States,Canada,United States,Shaq Moore,1,False,False
2021-07-20,Costa Rica,Jamaica,Costa Rica,Bryan Ruiz,53,False,False
2021-07-20,Honduras,Qatar,Qatar,Homam Ahmed,25,False,False
2021-07-20,Honduras,Qatar,Qatar,Abdulaziz Hatem,90,False,False
2021-07-20,Panama,Grenada,Panama,Alberto Quintero,7,False,False
2021-07-20,Panama,Grenada,Panama,José Luis Rodríguez,27,False,False
2021-07-20,Panama,Grenada,Panama,José Luis Rodríguez,64,False,False
2021-07-20,Panama,Grenada,Grenada,Romar Frank,76,False,False
2021-07-20,Suriname,Guadeloupe,Suriname,Gleofilo Vlijter,14,False,False
2021-07-20,Suriname,Guadeloupe,Guadeloupe,Matthias Phaëton,20,False,False
2021-07-20,Suriname,Guadeloupe,Suriname,Nigel Hasselbaink,79,False,False
2021-07-24,Mexico,Honduras,Mexico,Rogelio Funes Mori,26,False,False
2021-07-24,Mexico,Honduras,Mexico,Jonathan dos Santos,31,False,False
2021-07-24,Mexico,Honduras,Mexico,Orbelín Pineda,38,False,False
2021-07-24,Qatar,El Salvador,Qatar,Almoez Ali,2,False,False
2021-07-24,Qatar,El Salvador,Qatar,Abdulaziz Hatem,8,False,False
2021-07-24,Qatar,El Salvador,Qatar,Almoez Ali,55,False,True
2021-07-24,Qatar,El Salvador,El Salvador,Joaquín Rivas,63,False,False
2021-07-24,Qatar,El Salvador,El Salvador,Joaquín Rivas,66,False,False
2021-07-25,Costa Rica,Canada,Canada,Junior Hoilett,18,False,False
2021-07-25,Costa Rica,Canada,Canada,Stephen Eustáquio,69,False,False
2021-07-25,United States,Jamaica,United States,Matthew Hoppe,83,False,False
2021-07-29,Mexico,Canada,Mexico,Orbelín Pineda,45,False,True
2021-07-29,Mexico,Canada,Canada,Tajon Buchanan,57,False,False
2021-07-29,Mexico,Canada,Mexico,Héctor Herrera,90,False,False
2021-07-29,United States,Qatar,United States,Gyasi Zardes,86,False,False
2021-08-01,United States,Mexico,United States,Miles Robinson,117,False,False
2021-09-01,Central African Republic,Cape Verde,Cape Verde,Júlio Tavares,36,False,False
2021-09-01,Central African Republic,Cape Verde,Central African Republic,Tresór Toropité,53,False,False
2021-09-01,Denmark,Scotland,Denmark,Daniel Wass,14,False,False
2021-09-01,Denmark,Scotland,Denmark,Joakim Mæhle,15,False,False
2021-09-01,Egypt,Angola,Egypt,Mohamed Magdy,5,False,True
2021-09-01,Faroe Islands,Israel,Israel,Eran Zahavi,12,False,False
2021-09-01,Faroe Islands,Israel,Israel,Eran Zahavi,44,False,False
2021-09-01,Faroe Islands,Israel,Israel,Mu'nas Dabbur,52,False,False
2021-09-01,Faroe Islands,Israel,Israel,Eran Zahavi,90,False,False
2021-09-01,France,Bosnia and Herzegovina,Bosnia and Herzegovina,Edin Deko,36,False,False
2021-09-01,France,Bosnia and Herzegovina,France,Antoine Griezmann,40,False,False
2021-09-01,Guinea-Bissau,Guinea,Guinea,François Kamano,7,False,False
2021-09-01,Guinea-Bissau,Guinea,Guinea-Bissau,Joseph Mendes,51,False,False
2021-09-01,Kazakhstan,Ukraine,Ukraine,Roman Yaremchuk,2,False,False
2021-09-01,Kazakhstan,Ukraine,Kazakhstan,Ruslan Valiullin,74,False,False
2021-09-01,Kazakhstan,Ukraine,Kazakhstan,Ruslan Valiullin,90,False,False
2021-09-01,Kazakhstan,Ukraine,Ukraine,Danylo Sikan,90,False,False
2021-09-01,Latvia,Gibraltar,Latvia,Vladislavs Gutkovskis,50,False,True
2021-09-01,Latvia,Gibraltar,Gibraltar,Tjay De Barr,71,False,True
2021-09-01,Latvia,Gibraltar,Latvia,Vladislavs Gutkovskis,85,False,False
2021-09-01,Latvia,Gibraltar,Latvia,Andrejs Ciganiks,89,False,False
2021-09-01,Libya,Gabon,Gabon,André Biyogo Poko,11,False,False
2021-09-01,Libya,Gabon,Libya,Ali Salama,27,False,False
2021-09-01,Libya,Gabon,Libya,Sanad Al Warfali,90,False,False
2021-09-01,Luxembourg,Azerbaijan,Luxembourg,Mica Pinto,8,False,False
2021-09-01,Luxembourg,Azerbaijan,Luxembourg,Gerson Rodrigues,28,False,True
2021-09-01,Luxembourg,Azerbaijan,Azerbaijan,Emin Mahmudov,67,False,False
